gene,go
GB17313,GO:0016021
GB11135,GO:0005549
GB10851,GO:0003824
GB12929,GO:0034707
GB12929,GO:0005509
GB12929,GO:0005319
GB11654,GO:0005794
GB11654,GO:0000166
GB11654,GO:0003723
GB11654,GO:0003700
GB17501,GO:0005515
GB11603,GO:0016021
GB11603,GO:0005319
GB15299,GO:0008289
GB15299,GO:0005215
GB16637,GO:0030131
GB16637,GO:0005319
GB16637,GO:0015031
GB16637,GO:0016192
GB13823,GO:0003723
GB13823,GO:0030151
GB10026,GO:0030246
GB16589,GO:0016491
GB10198,GO:0016021
GB11052,GO:0016020
GB10049,GO:0031012
GB10049,GO:0008241
GB17839,GO:0016787
GB10888,GO:0000287
GB10888,GO:0005975
GB15855,GO:0005623
GB15855,GO:0015035
GB15855,GO:0006885
GB15397,GO:0005622
GB15397,GO:0006913
GB10524,GO:0016021
GB15114,GO:0005515
GB16431,GO:0005794
GB16431,GO:0000166
GB16431,GO:0003723
GB16431,GO:0003700
GB18821,GO:0003723
GB18821,GO:0000166
GB18821,GO:0006270
GB12032,GO:0016021
GB12032,GO:0000166
GB12032,GO:0003774
GB13261,GO:0016021
GB11677,GO:0016491
GB11677,GO:0030151
GB12816,GO:0016021
GB13987,GO:0003676
GB13955,GO:0004057
GB16876,GO:0003676
GB16876,GO:0000166
GB16876,GO:0003723
GB14441,GO:0004035
GB19455,GO:0016020
GB14040,GO:0000166
GB14040,GO:0004020
GB19027,GO:0000166
GB19027,GO:0004020
GB12922,GO:0000795
GB12922,GO:0005794
GB12922,GO:0003723
GB13367,GO:0048038
GB13367,GO:0008483
GB19121,GO:0036459
GB19121,GO:0030151
GB19121,GO:0016579
GB19121,GO:0006511
GB16197,GO:0016021
GB16305,GO:0006508
GB10150,GO:0008241
GB15998,GO:0000795
GB18221,GO:0043023
GB18221,GO:0003729
GB15344,GO:0016021
GB15344,GO:0004035
GB18110,GO:0016021
GB18110,GO:0000166
GB18110,GO:0000287
GB18110,GO:0004871
GB18110,GO:0004020
GB15604,GO:0016021
GB15604,GO:0006812
GB10970,GO:0000166
GB10970,GO:0030983
GB10970,GO:0006979
GB16706,GO:0000287
GB14495,GO:0005515
GB14751,GO:0016021
GB18751,GO:0016788
GB12261,GO:0000795
GB12261,GO:0008601
GB12261,GO:0006396
GB12963,GO:0008241
GB14521,GO:0051726
GB14521,GO:0019058
GB14521,GO:0003774
GB14521,GO:0005856
GB14521,GO:0000795
GB14521,GO:0048786
GB18312,GO:0004415
GB18312,GO:0043169
GB18312,GO:0005975
GB10735,GO:0016021
GB10735,GO:0005319
GB14702,GO:0000166
GB14702,GO:0019992
GB14702,GO:0004020
GB14894,GO:0005856
GB14894,GO:0005200
GB14894,GO:0002128
GB15693,GO:0032040
GB15693,GO:0070836
GB11878,GO:0016021
GB11878,GO:0005886
GB11878,GO:0005549
GB11878,GO:0004871
GB14012,GO:0016021
GB14012,GO:0006812
GB14726,GO:0016021
GB14726,GO:0005509
GB18229,GO:0005856
GB18229,GO:0000166
GB18229,GO:0003774
GB19144,GO:0016021
GB19144,GO:0016740
GB19144,GO:0046856
GB10065,GO:0005794
GB18268,GO:0016021
GB18268,GO:0030151
GB18268,GO:0016491
GB18268,GO:0046856
GB10540,GO:0019992
GB30184,GO:0016021
GB30184,GO:0005886
GB30184,GO:0005549
GB30184,GO:0004871
GB14719,GO:0005515
GB17224,GO:0016021
GB17224,GO:0003824
GB14875,GO:0006914
GB13892,GO:0000795
GB13892,GO:0003700
GB13892,GO:0006352
GB17133,GO:0030054
GB17133,GO:0016021
GB17133,GO:0048786
GB17133,GO:0005319
GB16286,GO:0051013
GB10293,GO:0003676
GB17035,GO:0005319
GB14054,GO:0016021
GB15428,GO:0000166
GB10184,GO:0005509
GB10184,GO:0008241
GB10184,GO:0030151
GB16639,GO:0016021
GB16639,GO:0006812
GB12564,GO:0048786
GB12564,GO:0000166
GB12564,GO:0003824
GB12564,GO:0007267
GB19989,GO:0005622
GB19989,GO:0004781
GB19989,GO:0003676
GB19989,GO:0000166
GB19989,GO:0006396
GB14444,GO:0016021
GB18959,GO:0000795
GB18959,GO:0003714
GB16083,GO:0016021
GB16989,GO:0005856
GB14344,GO:0008455
GB20093,GO:0005622
GB20093,GO:0005085
GB20093,GO:0048015
GB17673,GO:0005856
GB17673,GO:0005921
GB17673,GO:0001726
GB17673,GO:0005200
GB17673,GO:0007155
GB17673,GO:0070836
GB17439,GO:0005856
GB17439,GO:0048038
GB17439,GO:0008177
GB17439,GO:0022900
GB13575,GO:0000166
GB17017,GO:0016021
GB17017,GO:0005215
GB17597,GO:0000166
GB17597,GO:0004020
GB12614,GO:0000166
GB20000,GO:0016787
GB12359,GO:0016021
GB12359,GO:0000166
GB12359,GO:0003774
GB19284,GO:0030529
GB19284,GO:0005794
GB19284,GO:0000166
GB19284,GO:0003723
GB19284,GO:0006396
GB11749,GO:0016021
GB11749,GO:0005509
GB11749,GO:0006812
GB18801,GO:0016021
GB14981,GO:0005794
GB14981,GO:0000166
GB14981,GO:0003774
GB14981,GO:0003676
GB17819,GO:0030054
GB17819,GO:0016021
GB17819,GO:0048786
GB17819,GO:0005319
GB10123,GO:0000166
GB10123,GO:0003729
GB11775,GO:0008601
GB11775,GO:0006979
GB12665,GO:0016020
GB12665,GO:0015031
GB16313,GO:0000166
GB16313,GO:0004020
GB16090,GO:0005794
GB16090,GO:0030151
GB16090,GO:0019058
GB16090,GO:0006511
GB11311,GO:0005576
GB11311,GO:0008061
GB11311,GO:0006030
GB30169,GO:0016021
GB30169,GO:0005886
GB30169,GO:0005549
GB30169,GO:0004871
GB14277,GO:0030529
GB14277,GO:0005794
GB14277,GO:0000166
GB14277,GO:0003723
GB14277,GO:0006396
GB12438,GO:0016021
GB18763,GO:0005509
GB13156,GO:0003723
GB14960,GO:0030246
GB14592,GO:0000287
GB18935,GO:0005794
GB18935,GO:0031151
GB18935,GO:0051726
GB14980,GO:0016021
GB14980,GO:0005622
GB14980,GO:0005319
GB14980,GO:0006979
GB30177,GO:0016021
GB30177,GO:0005886
GB30177,GO:0005549
GB30177,GO:0004871
GB19407,GO:0006812
GB11526,GO:0016021
GB19925,GO:0016021
GB19925,GO:0030247
GB19925,GO:0005044
GB19925,GO:0097531
GB11171,GO:0005198
GB14473,GO:0036459
GB14473,GO:0016579
GB14473,GO:0006511
GB17617,GO:0000287
GB17617,GO:0003676
GB16361,GO:0005622
GB16361,GO:0000166
GB16361,GO:0000287
GB16361,GO:0004692
GB16361,GO:0006979
GB16818,GO:0000795
GB16818,GO:0032040
GB16818,GO:0070836
GB18044,GO:0005856
GB18531,GO:0008601
GB18531,GO:0007049
GB18531,GO:0051301
GB10565,GO:0000166
GB10565,GO:0004020
GB10929,GO:0003676
GB10929,GO:0000166
GB15587,GO:0005515
GB13256,GO:0000287
GB19111,GO:0023052
GB15975,GO:0005794
GB16154,GO:0003676
GB16154,GO:0030151
GB14819,GO:0016021
GB11850,GO:0005856
GB11850,GO:0003729
GB11850,GO:0005200
GB11850,GO:0002128
GB19017,GO:0003824
GB19017,GO:0043169
GB19017,GO:0005975
GB16389,GO:0004057
GB18689,GO:0000287
GB18689,GO:0004035
GB19002,GO:0004020
GB12910,GO:0016021
GB19838,GO:0000287
GB19838,GO:0003676
GB10795,GO:0016021
GB11500,GO:0000159
GB11500,GO:0008601
GB11500,GO:0006979
GB14914,GO:0016021
GB14914,GO:0030151
GB14121,GO:0006508
GB13841,GO:0005856
GB13841,GO:0000166
GB13841,GO:0070836
GB12206,GO:0000166
GB12206,GO:0003723
GB12206,GO:0006270
GB15002,GO:0000166
GB15002,GO:0004020
GB18402,GO:0003676
GB18402,GO:0000166
GB20004,GO:0005515
GB15575,GO:0016021
GB15575,GO:0006812
GB10304,GO:0005794
GB10304,GO:0005856
GB10304,GO:0005200
GB10304,GO:0002128
GB10820,GO:0016787
GB10820,GO:0005576
GB10820,GO:0008484
GB16018,GO:0051537
GB16018,GO:0009055
GB16018,GO:0048038
GB16018,GO:0030151
GB16018,GO:0046562
GB17465,GO:0005576
GB17465,GO:0005509
GB17465,GO:0004104
GB17465,GO:0046856
GB15332,GO:0003723
GB11209,GO:0016021
GB18250,GO:0030151
GB18250,GO:0048038
GB18250,GO:0016740
GB10208,GO:0016021
GB19583,GO:0016021
GB15816,GO:0005856
GB15816,GO:0005452
GB11244,GO:0016021
GB10234,GO:0000166
GB12623,GO:0016021
GB13548,GO:0000166
GB13548,GO:0003723
GB17721,GO:0005794
GB17721,GO:0000166
GB15837,GO:0005794
GB15837,GO:0043565
GB15837,GO:0003700
GB12758,GO:0000166
GB10238,GO:0005794
GB10238,GO:0006885
GB14331,GO:0016021
GB13992,GO:0003714
GB13992,GO:0006396
GB13720,GO:0005515
GB13922,GO:0000166
GB13922,GO:0004020
GB11391,GO:0003824
GB17604,GO:0016021
GB17604,GO:0016757
GB18151,GO:0016021
GB18151,GO:0004871
GB14151,GO:0005515
GB20065,GO:0016021
GB12134,GO:0016021
GB12134,GO:0000287
GB12134,GO:0004842
GB19769,GO:0016021
GB13618,GO:0016021
GB15940,GO:0005856
GB15940,GO:0005794
GB15940,GO:0000166
GB14916,GO:0016021
GB14916,GO:0016740
GB14916,GO:0046856
GB14671,GO:0005856
GB14671,GO:0070836
GB16486,GO:0005794
GB16486,GO:0003700
GB16486,GO:0035329
GB12269,GO:0003824
GB18249,GO:0000166
GB13213,GO:0003723
GB11544,GO:0016021
GB11544,GO:1901031
GB17323,GO:0016021
GB16508,GO:0005622
GB16508,GO:0000166
GB16508,GO:0000287
GB16508,GO:0004692
GB16508,GO:0004871
GB15689,GO:0003723
GB10008,GO:0003824
GB10008,GO:0048038
GB10008,GO:0009058
GB12701,GO:0000166
GB12701,GO:0003774
GB12701,GO:0003723
GB13579,GO:0016021
GB13579,GO:0020037
GB13579,GO:0051920
GB13579,GO:0006979
GB10022,GO:0016021
GB10022,GO:0004871
GB12001,GO:0000287
GB13573,GO:0006979
GB17569,GO:0000166
GB17569,GO:0030983
GB17569,GO:0006979
GB16538,GO:0005515
GB19305,GO:0005856
GB19305,GO:0003729
GB19305,GO:0005200
GB19305,GO:0002128
GB11031,GO:0005622
GB11031,GO:0000166
GB11031,GO:0004871
GB20131,GO:0002128
GB12071,GO:0005794
GB12071,GO:0051537
GB12071,GO:0003723
GB12071,GO:0000287
GB12004,GO:0043565
GB12004,GO:0003700
GB20141,GO:0003676
GB20141,GO:0000166
GB12012,GO:0000795
GB11437,GO:0015031
GB14070,GO:0000287
GB14070,GO:0003676
GB14348,GO:0005737
GB14348,GO:0019992
GB14348,GO:0017089
GB19024,GO:0005794
GB19367,GO:0005622
GB19367,GO:0004383
GB19367,GO:0020037
GB19367,GO:0000166
GB19367,GO:0006979
GB14356,GO:0005515
GB13721,GO:0030151
GB18781,GO:0001726
GB11753,GO:0043565
GB11753,GO:0003700
GB11753,GO:0006368
GB18608,GO:0003723
GB11154,GO:0016021
GB11154,GO:0016491
GB10054,GO:0005856
GB10054,GO:0005200
GB10054,GO:0002128
GB19014,GO:0005856
GB19014,GO:0005200
GB19014,GO:0002128
GB18852,GO:0005623
GB18852,GO:0016021
GB18852,GO:0006885
GB11682,GO:0020037
GB11682,GO:0051920
GB11682,GO:0006979
GB10430,GO:0016021
GB15841,GO:0004057
GB10030,GO:0016021
GB10030,GO:0000166
GB10030,GO:0000287
GB10030,GO:0017089
GB10785,GO:0005794
GB10785,GO:0003676
GB10785,GO:0030151
GB18139,GO:0016491
GB18139,GO:0030151
GB10545,GO:0005509
GB15726,GO:0030151
GB11598,GO:0003676
GB11598,GO:0000166
GB13488,GO:0005622
GB13488,GO:0006979
GB19830,GO:0016021
GB14483,GO:0005794
GB14483,GO:0043565
GB14483,GO:0019058
GB14483,GO:0006396
GB16764,GO:0016021
GB16764,GO:0097531
GB14129,GO:0016021
GB14129,GO:0004871
GB14129,GO:0005886
GB19487,GO:0005856
GB19487,GO:0000166
GB19487,GO:0005200
GB19487,GO:0002128
GB10881,GO:0030151
GB12850,GO:0016021
GB18972,GO:0005794
GB18972,GO:0003723
GB18972,GO:0006979
GB15264,GO:0005794
GB15264,GO:0003824
GB15264,GO:0003723
GB15264,GO:0006368
GB10226,GO:0016021
GB19275,GO:0003676
GB19275,GO:0000166
GB14594,GO:0016021
GB14594,GO:0020037
GB14594,GO:0030151
GB14594,GO:0016705
GB14638,GO:0016021
GB11573,GO:0005509
GB18615,GO:0003676
GB10544,GO:0005509
GB18380,GO:0030151
GB18380,GO:0030247
GB18380,GO:0016705
GB11509,GO:0005856
GB11509,GO:0070836
GB12020,GO:0005515
GB19423,GO:0016021
GB11786,GO:0005515
GB10590,GO:0005622
GB10590,GO:0006812
GB12018,GO:0016021
GB12018,GO:0005886
GB12018,GO:0005549
GB12018,GO:0004871
GB10066,GO:0016021
GB19916,GO:0016021
GB19916,GO:0007155
GB14080,GO:0016021
GB14080,GO:0005319
GB14080,GO:0030054
GB14080,GO:0005886
GB14080,GO:0045202
GB14080,GO:0004871
GB17514,GO:0005515
GB17359,GO:0001726
GB18378,GO:0030553
GB18378,GO:0003774
GB18378,GO:0004871
GB18378,GO:0038026
GB16226,GO:0016021
GB12695,GO:0005622
GB12695,GO:0006812
GB19264,GO:0006396
GB20093,GO:0005622
GB20093,GO:0005085
GB20093,GO:0048015
GB14299,GO:0030553
GB15317,GO:0008241
GB11417,GO:0005794
GB11417,GO:0006396
GB15331,GO:0016788
GB18030,GO:0016021
GB14370,GO:0016021
GB14370,GO:0005319
GB11585,GO:0016021
GB11585,GO:0005794
GB11585,GO:0043565
GB11585,GO:0003700
GB11585,GO:0006368
GB15745,GO:0004613
GB15745,GO:0048038
GB15745,GO:0009448
GB13124,GO:0016021
GB19019,GO:0005515
GB12752,GO:0005794
GB19625,GO:0036459
GB19625,GO:0016579
GB19625,GO:0006511
GB18526,GO:0030151
GB16654,GO:0000166
GB16654,GO:0004020
GB16654,GO:0030151
GB12954,GO:0016021
GB12954,GO:0005886
GB12954,GO:0005549
GB12954,GO:0004871
GB13702,GO:0048038
GB13702,GO:0016491
GB13702,GO:0002128
GB17672,GO:0005737
GB17672,GO:0003824
GB17672,GO:0006541
GB12027,GO:0006396
GB16713,GO:0005515
GB14219,GO:0005622
GB14219,GO:0006979
GB14219,GO:0038026
GB10068,GO:0016021
GB11725,GO:0016021
GB11725,GO:0005509
GB11725,GO:0016746
GB10141,GO:0016021
GB10141,GO:0006812
GB15092,GO:0016021
GB12226,GO:0016021
GB12226,GO:0003723
GB10441,GO:0016021
GB10441,GO:0008241
GB10441,GO:0030151
GB13557,GO:0016021
GB13319,GO:0055114
GB13319,GO:0006744
GB10419,GO:0016021
GB10419,GO:0016491
GB15409,GO:0016021
GB15409,GO:0020037
GB15409,GO:0030151
GB15409,GO:0004497
GB15409,GO:0016705
GB13205,GO:0000166
GB13205,GO:0003774
GB13205,GO:0003723
GB13205,GO:0006139
GB14652,GO:0005765
GB15605,GO:0005856
GB15605,GO:0005200
GB15605,GO:0002128
GB16282,GO:0005794
GB16282,GO:0016021
GB16282,GO:0008241
GB14650,GO:0016021
GB14650,GO:0005856
GB14650,GO:0006913
GB15714,GO:0004035
GB11452,GO:0016491
GB11452,GO:0030151
GB17220,GO:0005576
GB17220,GO:0008484
GB18358,GO:0000166
GB18358,GO:0004020
GB16181,GO:0016021
GB11543,GO:0016021
GB15360,GO:0005794
GB15360,GO:0000166
GB11718,GO:0005856
GB11718,GO:0003723
GB11718,GO:0005200
GB11718,GO:0002128
GB17158,GO:0002128
GB14002,GO:0016021
GB19484,GO:0000287
GB19484,GO:0008241
GB11411,GO:0005794
GB17102,GO:0003723
GB11426,GO:0000166
GB11426,GO:0004020
GB19372,GO:0016021
GB19372,GO:0005452
GB12047,GO:0005515
GB14937,GO:0005794
GB14937,GO:0000287
GB10132,GO:0004035
GB10132,GO:0006629
GB17553,GO:0005737
GB17553,GO:0051537
GB17553,GO:0000166
GB17553,GO:0000287
GB16446,GO:0003676
GB16446,GO:0000166
GB16446,GO:0030151
GB17377,GO:0016021
GB17377,GO:0016491
GB13421,GO:0005515
GB20007,GO:0005794
GB20007,GO:0003676
GB20007,GO:0030151
GB15423,GO:0016021
GB13417,GO:0005622
GB13417,GO:0016020
GB13417,GO:0030553
GB13417,GO:0015031
GB13417,GO:0048015
GB18650,GO:0030151
GB19077,GO:0003729
GB14319,GO:0005515
GB15086,GO:0003676
GB15086,GO:0000166
GB19565,GO:0005515
GB10312,GO:0008177
GB10312,GO:0048038
GB17467,GO:0005515
GB17720,GO:0004070
GB17720,GO:0002128
GB15119,GO:0016021
GB10474,GO:0016021
GB10474,GO:0005856
GB10474,GO:0008137
GB19846,GO:0008241
GB16181,GO:0008289
GB16181,GO:0006979
GB15101,GO:0006368
GB10321,GO:0005576
GB10321,GO:0008061
GB10321,GO:0006030
GB10914,GO:0000287
GB13637,GO:0005794
GB13637,GO:0006396
GB14910,GO:0005509
GB11112,GO:0005576
GB11112,GO:0008061
GB11112,GO:0016810
GB11112,GO:0005975
GB11112,GO:0006030
GB10368,GO:0005794
GB10368,GO:0043565
GB10368,GO:0006396
GB11422,GO:0003824
GB11422,GO:0046856
GB13229,GO:0030151
GB14623,GO:0016021
GB11557,GO:0005794
GB11557,GO:0000166
GB12453,GO:0000166
GB11128,GO:0003755
GB16178,GO:0016021
GB16178,GO:0004871
GB16603,GO:0016491
GB19863,GO:0000287
GB19863,GO:0008241
GB13484,GO:0005509
GB15091,GO:0003723
GB18008,GO:0030151
GB19935,GO:0016491
GB18283,GO:0016020
GB18283,GO:0015031
GB17989,GO:0016021
GB17989,GO:0005886
GB17989,GO:0005509
GB17989,GO:0007155
GB19710,GO:0016021
GB12866,GO:0005622
GB12866,GO:0030553
GB12866,GO:0030151
GB12866,GO:0015031
GB12866,GO:0048015
GB19176,GO:0016021
GB19176,GO:0005509
GB17490,GO:0016021
GB13370,GO:0016021
GB12949,GO:0046562
GB19829,GO:0003994
GB19829,GO:0030151
GB14157,GO:0005158
GB10237,GO:0005622
GB10237,GO:0004871
GB10237,GO:0005089
GB10237,GO:1901031
GB10351,GO:0005737
GB10351,GO:0005794
GB16100,GO:0030151
GB10920,GO:0016021
GB10920,GO:0008241
GB10920,GO:0007605
GB12039,GO:0005515
GB12264,GO:0003676
GB12264,GO:0030151
GB18294,GO:0005622
GB18294,GO:0005085
GB18294,GO:0048015
GB18149,GO:0003723
GB10071,GO:0016021
GB12122,GO:0003824
GB15107,GO:0005622
GB15107,GO:0006913
GB11612,GO:0005515
GB20008,GO:0042555
GB20008,GO:0000166
GB20008,GO:0003723
GB20008,GO:0003774
GB20008,GO:0006270
GB13245,GO:0000166
GB13245,GO:0004020
GB13034,GO:0003723
GB15853,GO:0005737
GB15853,GO:0005794
GB15853,GO:0005319
GB15853,GO:0006913
GB13942,GO:0005794
GB13942,GO:0016021
GB15918,GO:0005794
GB15918,GO:0016021
GB15918,GO:0015031
GB15918,GO:0070836
GB15918,GO:0016192
GB12836,GO:0005576
GB12836,GO:0008061
GB12836,GO:0006030
GB19884,GO:0005515
GB12553,GO:0016307
GB13459,GO:0016021
GB13459,GO:0005509
GB13459,GO:0020037
GB13459,GO:0051920
GB13459,GO:0006979
GB14211,GO:0005794
GB14211,GO:0016021
GB14211,GO:0070836
GB14211,GO:0006812
GB19508,GO:0005794
GB19508,GO:0005667
GB19508,GO:0007049
GB19508,GO:0051726
GB19508,GO:0006368
GB16723,GO:0016021
GB16723,GO:0006812
GB14824,GO:0016021
GB14824,GO:0016491
GB14586,GO:0000166
GB14586,GO:0004020
GB14266,GO:0005622
GB14266,GO:0016020
GB14266,GO:0030553
GB14266,GO:0015031
GB14266,GO:0048015
GB11273,GO:0008241
GB12422,GO:0005737
GB12422,GO:0005794
GB12422,GO:0004035
GB17410,GO:0016021
GB17410,GO:0030151
GB17471,GO:0005515
GB20050,GO:0005515
GB14943,GO:0016021
GB14943,GO:0000795
GB14943,GO:0030553
GB16490,GO:0000287
GB11136,GO:0016021
GB11136,GO:0016740
GB11136,GO:0046856
GB14068,GO:0016021
GB16172,GO:0016579
GB15255,GO:0004613
GB15255,GO:0048038
GB15255,GO:0009448
GB12428,GO:0005515
GB18371,GO:0016021
GB18371,GO:0006812
GB16027,GO:0005515
GB19538,GO:0030553
GB19538,GO:0003774
GB19538,GO:0000287
GB17620,GO:0005576
GB17620,GO:0001558
GB11121,GO:0016021
GB11121,GO:0005215
GB11121,GO:0006812
GB17652,GO:0003824
GB17652,GO:0048038
GB15371,GO:0016021
GB15371,GO:0030151
GB15371,GO:0097531
GB15177,GO:0016021
GB15177,GO:0006979
GB10704,GO:0005856
GB10704,GO:0000166
GB20080,GO:0005737
GB20080,GO:0000166
GB20080,GO:0006508
GB16792,GO:0016021
GB16792,GO:0005856
GB16792,GO:0005198
GB15188,GO:0003676
GB13414,GO:0000166
GB13414,GO:0004020
GB19990,GO:0016021
GB19990,GO:0005886
GB19990,GO:0005549
GB19990,GO:0004871
GB18397,GO:0005794
GB18397,GO:0003723
GB18397,GO:0019058
GB18397,GO:0006396
GB17831,GO:0016021
GB17831,GO:0020037
GB17831,GO:0030151
GB17831,GO:0004497
GB17831,GO:0016705
GB17335,GO:0016021
GB17335,GO:0005452
GB11408,GO:0003723
GB18932,GO:0005515
GB14973,GO:0016021
GB14973,GO:0030151
GB11125,GO:0005794
GB11125,GO:0043565
GB11125,GO:0019992
GB11125,GO:0004871
GB11125,GO:0003700
GB11125,GO:0030151
GB11125,GO:0006396
GB30440,GO:0016021
GB30440,GO:0005886
GB30440,GO:0005549
GB30440,GO:0004871
GB12482,GO:0005622
GB12482,GO:0030553
GB12482,GO:0003774
GB12482,GO:0004871
GB12482,GO:0038026
GB12482,GO:0048015
GB14154,GO:0003676
GB14154,GO:0030151
GB19232,GO:0016021
GB19232,GO:0016491
GB19232,GO:0030151
GB15168,GO:0005794
GB15168,GO:0016021
GB18719,GO:0016491
GB18719,GO:0030151
GB16040,GO:0016021
GB12549,GO:0016021
GB12549,GO:0008455
GB19107,GO:0016788
GB10670,GO:0000166
GB18112,GO:0005515
GB19619,GO:0005622
GB19619,GO:0008241
GB19937,GO:0005794
GB19937,GO:0003723
GB19937,GO:0006396
GB15081,GO:0005794
GB15081,GO:0003723
GB15081,GO:0006396
GB11758,GO:0005737
GB11758,GO:0003723
GB15979,GO:0005515
GB13399,GO:0005509
GB19629,GO:0016021
GB12982,GO:0004035
GB19311,GO:0005622
GB19311,GO:0006812
GB13920,GO:0016021
GB11282,GO:0005737
GB11282,GO:0005856
GB11282,GO:0019898
GB11781,GO:0004842
GB16053,GO:0016021
GB16053,GO:0000287
GB16053,GO:0003676
GB10275,GO:0005737
GB10275,GO:0005856
GB10275,GO:0030553
GB10275,GO:0003774
GB10275,GO:0005200
GB10275,GO:0007017
GB13771,GO:0016021
GB14576,GO:0016021
GB14576,GO:0005886
GB14576,GO:0005549
GB14576,GO:0004871
GB13576,GO:0008241
GB18753,GO:0000795
GB18753,GO:0003714
GB16500,GO:0005200
GB16500,GO:0002128
GB16402,GO:0006914
GB15616,GO:0051013
GB15616,GO:0051726
GB15616,GO:0003774
GB15616,GO:0001726
GB15616,GO:0005856
GB17571,GO:0005794
GB16158,GO:0016021
GB16158,GO:0005622
GB16158,GO:0000166
GB16158,GO:0004325
GB16158,GO:0042351
GB16158,GO:0006979
GB15908,GO:0005856
GB15908,GO:0000166
GB15908,GO:0003774
GB14293,GO:0000166
GB14293,GO:0003774
GB14293,GO:0003676
GB17408,GO:0020037
GB17408,GO:0000287
GB18138,GO:0000159
GB18138,GO:0008601
GB11719,GO:0005515
GB16418,GO:0009058
GB16882,GO:0009055
GB16882,GO:0048038
GB17585,GO:0005765
GB17585,GO:0030151
GB17585,GO:0006913
GB19260,GO:0016021
GB19260,GO:0005215
GB19260,GO:0006812
GB13416,GO:0003729
GB12185,GO:0005623
GB12185,GO:0016021
GB12185,GO:0006885
GB18021,GO:0006979
GB11939,GO:0046562
GB11939,GO:0005975
GB11939,GO:0009448
GB10836,GO:0000166
GB14416,GO:0043565
GB14416,GO:0003700
GB16890,GO:0016021
GB16890,GO:0006812
GB12781,GO:0016491
GB16754,GO:0000795
GB16754,GO:0003714
GB15601,GO:0016021
GB15601,GO:0005622
GB15601,GO:0030553
GB15601,GO:0048015
GB13594,GO:0005509
GB11876,GO:0005576
GB11876,GO:0008061
GB11876,GO:0016810
GB11876,GO:0005975
GB11876,GO:0006030
GB18598,GO:0003723
GB10533,GO:0008601
GB10533,GO:1901031
GB17887,GO:0003723
GB17887,GO:0002128
GB17887,GO:0006396
GB13756,GO:0004842
GB13756,GO:0030151
GB10012,GO:0005622
GB10012,GO:0030553
GB10012,GO:0015031
GB10012,GO:0048015
GB17928,GO:0005622
GB17928,GO:0006979
GB17928,GO:0070836
GB15619,GO:0003824
GB12151,GO:0005856
GB12151,GO:0070836
GB17486,GO:0000287
GB17486,GO:0003676
GB12882,GO:0016021
GB10146,GO:0016021
GB17645,GO:0016021
GB15857,GO:0000287
GB15857,GO:0003676
GB14832,GO:0005856
GB14832,GO:0051537
GB14832,GO:0009055
GB14832,GO:0000287
GB14832,GO:0008177
GB14832,GO:0022900
GB13695,GO:0016021
GB13695,GO:0080019
GB16811,GO:0005622
GB16811,GO:0006979
GB14441,GO:0004035
GB10569,GO:0005794
GB10569,GO:0043565
GB10569,GO:0006396
GB11145,GO:0003824
GB15613,GO:0016021
GB15613,GO:0005622
GB15613,GO:0005319
GB10138,GO:0016021
GB10138,GO:0005452
GB16480,GO:0016021
GB16480,GO:0003824
GB15916,GO:0005509
GB17945,GO:0005794
GB17945,GO:0043565
GB17945,GO:0006396
GB17242,GO:0004070
GB17242,GO:0006139
GB10856,GO:0020037
GB10856,GO:0030151
GB10856,GO:0004497
GB10856,GO:0016705
GB13595,GO:0000287
GB13595,GO:0008241
GB11262,GO:0016012
GB11262,GO:0005509
GB12932,GO:0016021
GB12932,GO:0005319
GB18982,GO:0071797
GB16582,GO:0016021
GB11628,GO:0008474
GB14793,GO:0000166
GB14793,GO:0004020
GB16932,GO:0003676
GB16932,GO:0030151
GB17516,GO:0043565
GB17516,GO:0006368
GB13246,GO:0005576
GB13246,GO:0008484
GB19974,GO:0016021
GB18450,GO:0008241
GB18281,GO:0019992
GB18281,GO:0006979
GB14448,GO:0016021
GB14368,GO:0000166
GB14368,GO:0004020
GB13630,GO:0003729
GB10541,GO:0000795
GB10541,GO:0097111
GB11852,GO:0000166
GB11852,GO:0003774
GB11852,GO:0003676
GB11901,GO:0005794
GB11901,GO:0006396
GB16091,GO:0005794
GB16091,GO:0030151
GB16091,GO:0006396
GB11085,GO:0016021
GB11085,GO:0016192
GB19503,GO:0000166
GB12725,GO:0005622
GB12725,GO:0005215
GB14749,GO:0016021
GB14749,GO:0004871
GB10042,GO:0030553
GB10042,GO:0003774
GB10042,GO:0003729
GB19602,GO:0016021
GB18313,GO:0000287
GB18313,GO:0016491
GB19910,GO:0016021
GB19910,GO:0005622
GB19910,GO:0005886
GB19910,GO:0004383
GB19910,GO:0000166
GB19910,GO:0006979
GB19710,GO:0016021
GB19255,GO:0016021
GB13468,GO:0005794
GB13468,GO:0043565
GB13468,GO:0003700
GB13468,GO:0030151
GB13538,GO:0005856
GB13538,GO:0070836
GB19366,GO:0016746
GB16568,GO:0005452
GB10786,GO:0000287
GB17480,GO:0006812
GB10874,GO:0003676
GB10874,GO:0000166
GB15693,GO:0032040
GB15693,GO:0070836
GB15030,GO:0016787
GB14135,GO:0005794
GB14135,GO:0006352
GB20092,GO:0000166
GB20092,GO:0003723
GB20092,GO:0003910
GB20092,GO:0006270
GB20092,GO:0006979
GB18773,GO:0031225
GB18773,GO:0005886
GB18773,GO:0005615
GB17966,GO:0004070
